Id 	 Expenditure 	 Points 	 Eligibility
30488 	 745 	 4468 	 true
30489 	 745 	 4468 	 true
30490 	 971 	 5826 	 true
30491 	 971 	 5826 	 true
30492 	 272 	 1633 	 false
30493 	 272 	 1633 	 false
30494 	 366 	 2195 	 false
30495 	 366 	 2195 	 false
30496 	 373 	 2238 	 false
30497 	 373 	 2238 	 false
30498 	 296 	 1774 	 false
30499 	 296 	 1774 	 false
30500 	 304 	 1825 	 false
30501 	 304 	 1825 	 false
30502 	 139 	 833 	 false
30503 	 139 	 833 	 false
30504 	 330 	 1983 	 false
30505 	 330 	 1983 	 false
30506 	 437 	 2624 	 false
30507 	 437 	 2624 	 false
30508 	 118 	 707 	 false
30509 	 118 	 707 	 false
30510 	 359 	 2155 	 false
30511 	 278 	 1669 	 false
30512 	 294 	 1762 	 false
30513 	 294 	 1762 	 false
30514 	 238 	 1429 	 false
30515 	 238 	 1429 	 false
30516 	 1185 	 7109 	 true
30517 	 1185 	 7109 	 true
30518 	 405 	 2429 	 false
30519 	 405 	 2429 	 false
30520 	 397 	 2382 	 false
30521 	 397 	 2382 	 false
30522 	 145 	 871 	 false
30523 	 145 	 871 	 false
30524 	 474 	 2843 	 false
30525 	 474 	 2843 	 false
30526 	 129 	 771 	 false
30527 	 129 	 771 	 false
30528 	 557 	 3341 	 true
30529 	 557 	 3341 	 true
30530 	 301 	 1803 	 false
30531 	 301 	 1803 	 false
30532 	 882 	 5294 	 true
30533 	 882 	 5294 	 true
30534 	 475 	 2851 	 false
30535 	 475 	 2851 	 false
30536 	 330 	 1983 	 false
30537 	 330 	 1983 	 false
30538 	 448 	 2689 	 false
30539 	 448 	 2689 	 false
30540 	 739 	 4432 	 true
30541 	 739 	 4432 	 true
30542 	 400 	 2401 	 false
30543 	 400 	 2401 	 false
30544 	 222 	 1335 	 false
30545 	 222 	 1335 	 false
30546 	 344 	 2064 	 false
30547 	 344 	 2064 	 false
30548 	 149 	 895 	 false
30549 	 149 	 895 	 false
30550 	 979 	 5874 	 true
30551 	 979 	 5874 	 true
30552 	 600 	 3603 	 true
30553 	 600 	 3603 	 true
30554 	 359 	 2155 	 false
30555 	 359 	 2155 	 false
30556 	 234 	 1405 	 false
30557 	 234 	 1405 	 false
30558 	 355 	 2130 	 false
30559 	 355 	 2130 	 false
30560 	 58 	 349 	 false
30561 	 58 	 349 	 false
30562 	 790 	 4738 	 true
30563 	 124 	 744 	 false
30564 	 124 	 744 	 false
30565 	 146 	 877 	 false
30566 	 146 	 877 	 false
30567 	 67 	 403 	 false
30568 	 67 	 403 	 false
30569 	 221 	 1327 	 false
30570 	 221 	 1327 	 false
30571 	 189 	 1134 	 false
30572 	 144 	 867 	 false
30573 	 144 	 867 	 false
30574 	 391 	 2347 	 false
30575 	 391 	 2347 	 false
30576 	 39 	 235 	 false
30577 	 39 	 235 	 false
30578 	 63 	 379 	 false
30579 	 63 	 379 	 false
30580 	 465 	 2789 	 false
30581 	 465 	 2789 	 false
30582 	 254 	 1526 	 false
30583 	 254 	 1526 	 false
30584 	 104 	 625 	 false
30585 	 104 	 625 	 false
30586 	 449 	 2695 	 false
30587 	 449 	 2695 	 false
30588 	 534 	 3204 	 true
30589 	 534 	 3204 	 true
30590 	 440 	 2643 	 false
30591 	 440 	 2643 	 false
30592 	 235 	 1410 	 false
30593 	 235 	 1410 	 false
30594 	 167 	 1003 	 false
30595 	 167 	 1003 	 false
30596 	 648 	 3887 	 true
30597 	 648 	 3887 	 true
30598 	 448 	 2689 	 false
30599 	 448 	 2689 	 false
30600 	 789 	 4736 	 true
30601 	 789 	 4736 	 true
30602 	 123 	 739 	 false
30603 	 123 	 739 	 false
30604 	 260 	 1561 	 false
30605 	 260 	 1561 	 false
30606 	 213 	 1279 	 false
30607 	 213 	 1279 	 false
30608 	 295 	 1771 	 false
30609 	 295 	 1771 	 false
30610 	 577 	 3459 	 true
30611 	 577 	 3459 	 true
30612 	 589 	 3535 	 true
30613 	 589 	 3535 	 true
30614 	 421 	 2528 	 false
30615 	 421 	 2528 	 false
30616 	 203 	 1217 	 false
30617 	 203 	 1217 	 false
30618 	 450 	 2700 	 false
30619 	 450 	 2700 	 false
30620 	 449 	 2695 	 false
30621 	 449 	 2695 	 false
30622 	 111 	 668 	 false
30623 	 111 	 668 	 false
30624 	 124 	 745 	 false
30625 	 124 	 745 	 false
30626 	 242 	 1450 	 false
30627 	 242 	 1450 	 false
30628 	 349 	 2092 	 false
30629 	 273 	 1639 	 false
30630 	 134 	 805 	 false
30631 	 134 	 805 	 false
30632 	 412 	 2471 	 false
30633 	 412 	 2471 	 false
30634 	 170 	 1021 	 false
30635 	 170 	 1021 	 false
30636 	 133 	 799 	 false
30637 	 133 	 799 	 false
30638 	 429 	 2574 	 false
30639 	 429 	 2574 	 false
30640 	 251 	 1507 	 false
30641 	 251 	 1507 	 false
30642 	 267 	 1603 	 false
30643 	 267 	 1603 	 false
30644 	 400 	 2402 	 false
30645 	 400 	 2402 	 false
30646 	 73 	 438 	 false
30647 	 73 	 438 	 false
30648 	 506 	 3037 	 true
30649 	 506 	 3037 	 true
30650 	 416 	 2493 	 false
30651 	 416 	 2493 	 false
30652 	 137 	 823 	 false
30653 	 137 	 823 	 false
30654 	 180 	 1079 	 false
30655 	 180 	 1079 	 false
30656 	 53 	 319 	 false
30657 	 53 	 319 	 false
30658 	 370 	 2217 	 false
30659 	 370 	 2217 	 false
30660 	 187 	 1123 	 false
30661 	 187 	 1123 	 false
30662 	 558 	 3349 	 true
30663 	 558 	 3349 	 true
30664 	 290 	 1741 	 false
30665 	 290 	 1741 	 false
30666 	 305 	 1831 	 false
30667 	 305 	 1831 	 false
30668 	 225 	 1351 	 false
30669 	 225 	 1351 	 false
30670 	 137 	 823 	 false
30671 	 137 	 823 	 false
30672 	 234 	 1403 	 false
30673 	 234 	 1403 	 false
30674 	 160 	 961 	 false
30675 	 160 	 961 	 false
30676 	 540 	 3239 	 true
30677 	 540 	 3239 	 true
30678 	 191 	 1147 	 false
30679 	 191 	 1147 	 false
30680 	 298 	 1789 	 false
30681 	 298 	 1789 	 false
30682 	 257 	 1540 	 false
30683 	 257 	 1540 	 false
30684 	 314 	 1885 	 false
30685 	 314 	 1885 	 false
30686 	 49 	 294 	 false
30687 	 49 	 294 	 false
30688 	 188 	 1129 	 false
30689 	 188 	 1129 	 false
30690 	 463 	 2779 	 false
30691 	 463 	 2779 	 false
30692 	 366 	 2197 	 false
30693 	 366 	 2197 	 false
30694 	 147 	 883 	 false
30695 	 147 	 883 	 false
30696 	 97 	 583 	 false
30697 	 97 	 583 	 false
30698 	 256 	 1534 	 false
30699 	 256 	 1534 	 false
30700 	 96 	 577 	 false
30701 	 96 	 577 	 false
30702 	 298 	 1789 	 false
30703 	 298 	 1789 	 false
30704 	 281 	 1687 	 false
30705 	 281 	 1687 	 false
30706 	 81 	 487 	 false
30707 	 81 	 487 	 false
30708 	 324 	 1945 	 false
30709 	 324 	 1945 	 false
30710 	 151 	 907 	 false
30711 	 151 	 907 	 false
30712 	 260 	 1562 	 false
30713 	 260 	 1562 	 false
30714 	 921 	 5523 	 true
30715 	 921 	 5523 	 true
30716 	 223 	 1338 	 false
30717 	 223 	 1338 	 false
30718 	 48 	 289 	 false
30719 	 48 	 289 	 false
30720 	 433 	 2599 	 false
30721 	 433 	 2599 	 false
30722 	 527 	 3163 	 true
30723 	 527 	 3163 	 true
30724 	 66 	 397 	 false
30725 	 66 	 397 	 false
30726 	 337 	 2023 	 false
30727 	 337 	 2023 	 false
30728 	 176 	 1057 	 false
30729 	 176 	 1057 	 false
30730 	 290 	 1740 	 false
30731 	 290 	 1740 	 false
30732 	 676 	 4055 	 true
30733 	 676 	 4055 	 true
30734 	 379 	 2272 	 false
30735 	 379 	 2272 	 false
30736 	 74 	 445 	 false
30737 	 74 	 445 	 false
30738 	 348 	 2086 	 false
30739 	 348 	 2086 	 false
30740 	 91 	 547 	 false
30741 	 91 	 547 	 false
30742 	 112 	 673 	 false
30743 	 112 	 673 	 false
30744 	 98 	 589 	 false
30745 	 98 	 589 	 false
30746 	 261 	 1567 	 false
30747 	 261 	 1567 	 false
30748 	 259 	 1555 	 false
30749 	 259 	 1555 	 false
30750 	 823 	 4938 	 true
30751 	 107 	 643 	 false
30752 	 107 	 643 	 false
30753 	 252 	 1514 	 false
30754 	 252 	 1514 	 false
30755 	 278 	 1669 	 false
30756 	 278 	 1669 	 false
30757 	 324 	 1941 	 false
30758 	 324 	 1941 	 false
30759 	 405 	 2431 	 false
30760 	 405 	 2431 	 false
30761 	 268 	 1609 	 false
30762 	 268 	 1609 	 false
30763 	 133 	 799 	 false
30764 	 133 	 799 	 false
30765 	 88 	 529 	 false
30766 	 88 	 529 	 false
30767 	 168 	 1009 	 false
30768 	 168 	 1009 	 false
30769 	 195 	 1169 	 false
30770 	 195 	 1169 	 false
30771 	 74 	 445 	 false
30772 	 74 	 445 	 false
30773 	 275 	 1651 	 false
30774 	 275 	 1651 	 false
30775 	 203 	 1217 	 false
30776 	 203 	 1217 	 false
30777 	 258 	 1549 	 false
30778 	 258 	 1549 	 false
30779 	 79 	 475 	 false
30780 	 79 	 475 	 false
30781 	 318 	 1909 	 false
30782 	 318 	 1909 	 false
30783 	 235 	 1410 	 false
30784 	 235 	 1410 	 false
30785 	 260 	 1562 	 false
30786 	 260 	 1562 	 false
30787 	 274 	 1645 	 false
30788 	 274 	 1645 	 false
30789 	 802 	 4812 	 true
30790 	 802 	 4812 	 true
30791 	 359 	 2154 	 false
30792 	 359 	 2154 	 false
30793 	 571 	 3425 	 true
30794 	 571 	 3425 	 true
30795 	 99 	 595 	 false
30796 	 99 	 595 	 false
30797 	 398 	 2389 	 false
30798 	 398 	 2389 	 false
30799 	 531 	 3187 	 true
30800 	 531 	 3187 	 true
30801 	 258 	 1549 	 false
30802 	 258 	 1549 	 false
30803 	 164 	 985 	 false
30804 	 164 	 985 	 false
30805 	 143 	 859 	 false
30806 	 143 	 859 	 false
30807 	 113 	 679 	 false
30808 	 113 	 679 	 false
30809 	 353 	 2119 	 false
30810 	 353 	 2119 	 false
30811 	 301 	 1803 	 false
30812 	 301 	 1803 	 false
30813 	 130 	 781 	 false
30814 	 130 	 781 	 false
30815 	 373 	 2238 	 false
30816 	 373 	 2238 	 false
30817 	 180 	 1081 	 false
30818 	 180 	 1081 	 false
30819 	 69 	 414 	 false
30820 	 69 	 414 	 false
30821 	 226 	 1355 	 false
30822 	 226 	 1355 	 false
30823 	 220 	 1321 	 false
30824 	 220 	 1321 	 false
30825 	 234 	 1405 	 false
30826 	 234 	 1405 	 false
30827 	 165 	 991 	 false
30828 	 165 	 991 	 false
30829 	 98 	 589 	 false
30830 	 98 	 589 	 false
30831 	 565 	 3390 	 true
30832 	 565 	 3390 	 true
30833 	 421 	 2528 	 false
30834 	 421 	 2528 	 false
30835 	 449 	 2691 	 false
30836 	 449 	 2691 	 false
30837 	 238 	 1429 	 false
30838 	 238 	 1429 	 false
30839 	 163 	 979 	 false
30840 	 163 	 979 	 false
30841 	 347 	 2083 	 false
30842 	 347 	 2083 	 false
30843 	 373 	 2240 	 false
30844 	 373 	 2240 	 false
30845 	 204 	 1225 	 false
30846 	 204 	 1225 	 false
30847 	 140 	 840 	 false
30848 	 140 	 840 	 false
30849 	 111 	 665 	 false
30850 	 111 	 665 	 false
30851 	 290 	 1741 	 false
30852 	 290 	 1741 	 false
30853 	 449 	 2695 	 false
30854 	 449 	 2695 	 false
30855 	 373 	 2238 	 false
30856 	 373 	 2238 	 false
30857 	 313 	 1879 	 false
30858 	 313 	 1879 	 false
30859 	 57 	 343 	 false
30860 	 57 	 343 	 false
30861 	 114 	 685 	 false
30862 	 114 	 685 	 false
30863 	 258 	 1549 	 false
30864 	 258 	 1549 	 false
30865 	 132 	 793 	 false
30866 	 132 	 793 	 false
30867 	 282 	 1694 	 false
30868 	 282 	 1694 	 false
30869 	 173 	 1037 	 false
30870 	 173 	 1037 	 false
30871 	 251 	 1505 	 false
30872 	 251 	 1505 	 false
30873 	 372 	 2231 	 false
30874 	 372 	 2231 	 false
30875 	 198 	 1189 	 false
30876 	 198 	 1189 	 false
30877 	 117 	 703 	 false
30878 	 117 	 703 	 false
30879 	 225 	 1352 	 false
30880 	 225 	 1352 	 false
30881 	 152 	 913 	 false
30882 	 152 	 913 	 false
30883 	 531 	 3183 	 true
30884 	 531 	 3183 	 true
30885 	 284 	 1705 	 false
30886 	 284 	 1705 	 false
30887 	 400 	 2401 	 false
30888 	 400 	 2401 	 false
30889 	 307 	 1843 	 false
30890 	 307 	 1843 	 false
30891 	 287 	 1721 	 false
30892 	 319 	 1915 	 false
30893 	 319 	 1915 	 false
30894 	 363 	 2179 	 false
30895 	 363 	 2179 	 false
30896 	 230 	 1381 	 false
30897 	 230 	 1381 	 false
30898 	 372 	 2233 	 false
30899 	 372 	 2233 	 false
30900 	 53 	 319 	 false
30901 	 53 	 319 	 false
30902 	 321 	 1927 	 false
30903 	 321 	 1927 	 false
30904 	 646 	 3877 	 true
30905 	 646 	 3877 	 true
30906 	 309 	 1854 	 false
30907 	 309 	 1854 	 false
30908 	 366 	 2195 	 false
30909 	 366 	 2195 	 false
30910 	 255 	 1527 	 false
30911 	 255 	 1527 	 false
30912 	 304 	 1825 	 false
30913 	 304 	 1825 	 false
30914 	 658 	 3948 	 true
30915 	 658 	 3948 	 true
30916 	 217 	 1304 	 false
30917 	 217 	 1304 	 false
30918 	 475 	 2851 	 false
30919 	 475 	 2851 	 false
30920 	 421 	 2528 	 false
30921 	 421 	 2528 	 false
30922 	 339 	 2032 	 false
30923 	 339 	 2032 	 false
30924 	 221 	 1328 	 false
30925 	 221 	 1328 	 false
30926 	 280 	 1680 	 false
30927 	 280 	 1680 	 false
30928 	 605 	 3630 	 true
30929 	 605 	 3630 	 true
30930 	 398 	 2390 	 false
30931 	 398 	 2390 	 false
30932 	 227 	 1360 	 false
30933 	 227 	 1360 	 false
30934 	 300 	 1801 	 false
30935 	 300 	 1801 	 false
30936 	 200 	 1198 	 false
30937 	 200 	 1198 	 false
30938 	 671 	 4023 	 true
30939 	 671 	 4023 	 true
30940 	 316 	 1897 	 false
30941 	 316 	 1897 	 false
30942 	 291 	 1747 	 false
30943 	 291 	 1747 	 false
30944 	 345 	 2072 	 false
30945 	 345 	 2072 	 false
30946 	 433 	 2597 	 false
30947 	 433 	 2597 	 false
30948 	 522 	 3133 	 true
30949 	 522 	 3133 	 true
30950 	 633 	 3800 	 true
30951 	 633 	 3800 	 true
30952 	 782 	 4692 	 true
30953 	 782 	 4692 	 true
30954 	 227 	 1363 	 false
30955 	 227 	 1363 	 false
30956 	 232 	 1391 	 false
30957 	 232 	 1391 	 false
30958 	 756 	 4535 	 true
30959 	 206 	 1237 	 false
30960 	 206 	 1237 	 false
30961 	 204 	 1225 	 false
30962 	 204 	 1225 	 false
30963 	 669 	 4012 	 true
30964 	 669 	 4012 	 true
30965 	 184 	 1102 	 false
30966 	 184 	 1102 	 false
30967 	 623 	 3736 	 true
30968 	 623 	 3736 	 true
30969 	 188 	 1128 	 false
30970 	 188 	 1128 	 false
30971 	 654 	 3926 	 true
30972 	 654 	 3926 	 true
30973 	 112 	 673 	 false
30974 	 112 	 673 	 false
30975 	 298 	 1790 	 false
30976 	 298 	 1790 	 false
30977 	 333 	 1996 	 false
30978 	 333 	 1996 	 false
30979 	 203 	 1219 	 false
30980 	 203 	 1219 	 false
30981 	 585 	 3509 	 true
30982 	 585 	 3509 	 true
30983 	 181 	 1087 	 false
30984 	 181 	 1087 	 false
30985 	 96 	 577 	 false
30986 	 96 	 577 	 false
30987 	 174 	 1042 	 false
30988 	 174 	 1042 	 false
30989 	 87 	 523 	 false
30990 	 87 	 523 	 false
30991 	 83 	 499 	 false
30992 	 83 	 499 	 false
30993 	 307 	 1844 	 false
30994 	 307 	 1844 	 false
30995 	 114 	 685 	 false
30996 	 114 	 685 	 false
30997 	 48 	 289 	 false
30998 	 48 	 289 	 false
30999 	 206 	 1237 	 false
31000 	 206 	 1237 	 false
31001 	 48 	 289 	 false
31002 	 48 	 289 	 false
31003 	 84 	 505 	 false
31004 	 84 	 505 	 false
31005 	 148 	 889 	 false
31006 	 148 	 889 	 false
31007 	 177 	 1065 	 false
31008 	 177 	 1065 	 false
31009 	 63 	 379 	 false
31010 	 63 	 379 	 false
31011 	 139 	 835 	 false
31012 	 139 	 835 	 false
31013 	 78 	 469 	 false
31014 	 78 	 469 	 false
31015 	 79 	 475 	 false
31016 	 79 	 475 	 false
31017 	 178 	 1069 	 false
31018 	 178 	 1069 	 false
31019 	 182 	 1092 	 false
31020 	 182 	 1092 	 false
31021 	 169 	 1015 	 false
31022 	 169 	 1015 	 false
31023 	 134 	 805 	 false
31024 	 134 	 805 	 false
31025 	 125 	 750 	 false
31026 	 125 	 750 	 false
31027 	 192 	 1153 	 false
31028 	 192 	 1153 	 false
31029 	 104 	 625 	 false
31030 	 104 	 625 	 false
31031 	 152 	 913 	 false
31032 	 152 	 913 	 false
31033 	 93 	 559 	 false
31034 	 93 	 559 	 false
31035 	 191 	 1147 	 false
31036 	 191 	 1147 	 false
31037 	 108 	 649 	 false
31038 	 108 	 649 	 false
31039 	 49 	 294 	 false
31040 	 49 	 294 	 false
31041 	 48 	 289 	 false
31042 	 48 	 289 	 false
31043 	 48 	 289 	 false
31044 	 48 	 289 	 false
31045 	 302 	 1810 	 false
31046 	 302 	 1810 	 false
31047 	 304 	 1825 	 false
31048 	 304 	 1825 	 false
31049 	 335 	 2011 	 false
31050 	 335 	 2011 	 false
31051 	 199 	 1195 	 false
31052 	 199 	 1195 	 false
31053 	 164 	 985 	 false
31054 	 164 	 985 	 false
31055 	 87 	 523 	 false
31056 	 87 	 523 	 false
31057 	 258 	 1549 	 false
31058 	 258 	 1549 	 false
31059 	 365 	 2191 	 false
31060 	 365 	 2191 	 false
31061 	 297 	 1783 	 false
31062 	 297 	 1783 	 false
31063 	 222 	 1333 	 false
31064 	 222 	 1333 	 false
31065 	 113 	 679 	 false
31066 	 113 	 679 	 false
31067 	 267 	 1603 	 false
31068 	 267 	 1603 	 false
31069 	 91 	 547 	 false
31070 	 91 	 547 	 false
31071 	 93 	 559 	 false
31072 	 93 	 559 	 false
31073 	 151 	 906 	 false
31074 	 151 	 906 	 false
31075 	 353 	 2119 	 false
31076 	 353 	 2119 	 false
31077 	 249 	 1495 	 false
31078 	 249 	 1495 	 false
31079 	 219 	 1312 	 false
31080 	 219 	 1312 	 false
31081 	 73 	 439 	 false
31082 	 73 	 439 	 false
31083 	 156 	 934 	 false
31084 	 156 	 934 	 false
31085 	 123 	 739 	 false
31086 	 123 	 739 	 false
31087 	 684 	 4106 	 true
31088 	 684 	 4106 	 true
31089 	 176 	 1057 	 false
31090 	 176 	 1057 	 false
31091 	 113 	 679 	 false
31092 	 113 	 679 	 false
31093 	 135 	 811 	 false
31094 	 135 	 811 	 false
31095 	 134 	 805 	 false
31096 	 134 	 805 	 false
31097 	 306 	 1838 	 false
31098 	 306 	 1838 	 false
31099 	 246 	 1477 	 false
31100 	 246 	 1477 	 false
31101 	 486 	 2915 	 false
31102 	 486 	 2915 	 false
31103 	 71 	 427 	 false
31104 	 71 	 427 	 false
31105 	 200 	 1198 	 false
31106 	 200 	 1198 	 false
31107 	 187 	 1123 	 false
31108 	 187 	 1123 	 false
31109 	 167 	 1004 	 false
31110 	 167 	 1004 	 false
31111 	 232 	 1394 	 false
31112 	 232 	 1394 	 false
31113 	 83 	 499 	 false
31114 	 83 	 499 	 false
31115 	 155 	 931 	 false
31116 	 155 	 931 	 false
31117 	 352 	 2114 	 false
31118 	 352 	 2114 	 false
31119 	 83 	 499 	 false
31120 	 83 	 499 	 false
31121 	 168 	 1009 	 false
31122 	 168 	 1009 	 false
31123 	 63 	 379 	 false
31124 	 63 	 379 	 false
31125 	 98 	 589 	 false
31126 	 98 	 589 	 false
31127 	 212 	 1273 	 false
31128 	 212 	 1273 	 false
31129 	 370 	 2221 	 false
31130 	 370 	 2221 	 false
31131 	 118 	 709 	 false
31132 	 118 	 709 	 false
31133 	 437 	 2619 	 false
31134 	 437 	 2619 	 false
31135 	 375 	 2252 	 false
31136 	 375 	 2252 	 false
31137 	 300 	 1797 	 false
31138 	 300 	 1797 	 false
31139 	 385 	 2312 	 false
31140 	 385 	 2312 	 false
31141 	 242 	 1453 	 false
31142 	 242 	 1453 	 false
31143 	 63 	 379 	 false
31144 	 63 	 379 	 false
31145 	 228 	 1369 	 false
31146 	 228 	 1369 	 false
31147 	 166 	 997 	 false
31148 	 166 	 997 	 false
31149 	 191 	 1147 	 false
31150 	 191 	 1147 	 false
31151 	 140 	 841 	 false
31152 	 140 	 841 	 false
31153 	 158 	 946 	 false
31154 	 158 	 946 	 false
31155 	 410 	 2459 	 false
31156 	 410 	 2459 	 false
31157 	 340 	 2039 	 false
31158 	 340 	 2039 	 false
31159 	 339 	 2035 	 false
31160 	 339 	 2035 	 false
31161 	 78 	 469 	 false
31162 	 78 	 469 	 false
31163 	 400 	 2401 	 false
31164 	 400 	 2401 	 false
31165 	 205 	 1230 	 false
31166 	 205 	 1230 	 false
31167 	 173 	 1039 	 false
31168 	 173 	 1039 	 false
31169 	 117 	 703 	 false
31170 	 117 	 703 	 false
31171 	 95 	 571 	 false
31172 	 95 	 571 	 false
31173 	 43 	 259 	 false
31174 	 43 	 259 	 false
31175 	 164 	 985 	 false
31176 	 164 	 985 	 false
31177 	 214 	 1282 	 false
31178 	 214 	 1282 	 false
31179 	 589 	 3535 	 true
31180 	 589 	 3535 	 true
31181 	 314 	 1885 	 false
31182 	 314 	 1885 	 false
31183 	 92 	 553 	 false
31184 	 92 	 553 	 false
31185 	 95 	 571 	 false
31186 	 95 	 571 	 false
31187 	 418 	 2507 	 false
31188 	 418 	 2507 	 false
31189 	 570 	 3418 	 true
31190 	 570 	 3418 	 true
31191 	 118 	 709 	 false
31192 	 118 	 709 	 false
31193 	 202 	 1210 	 false
31194 	 202 	 1210 	 false
31195 	 300 	 1801 	 false
31196 	 300 	 1801 	 false
31197 	 159 	 955 	 false
31198 	 159 	 955 	 false
31199 	 303 	 1817 	 false
31200 	 303 	 1817 	 false
31201 	 131 	 785 	 false
31202 	 131 	 785 	 false
31203 	 267 	 1604 	 false
31204 	 267 	 1604 	 false
31205 	 148 	 889 	 false
31206 	 148 	 889 	 false
31207 	 118 	 709 	 false
31208 	 118 	 709 	 false
31209 	 299 	 1792 	 false
31210 	 299 	 1792 	 false
31211 	 110 	 661 	 false
31212 	 110 	 661 	 false
31213 	 99 	 595 	 false
31214 	 99 	 595 	 false
31215 	 407 	 2444 	 false
31216 	 407 	 2444 	 false
31217 	 333 	 1999 	 false
31218 	 333 	 1999 	 false
31219 	 351 	 2104 	 false
31220 	 351 	 2104 	 false
31221 	 434 	 2605 	 false
31222 	 432 	 2593 	 false
31223 	 157 	 944 	 false
31224 	 157 	 944 	 false
31225 	 101 	 607 	 false
31226 	 101 	 607 	 false
31227 	 102 	 613 	 false
31228 	 102 	 613 	 false
31229 	 163 	 979 	 false
31230 	 163 	 979 	 false
31231 	 460 	 2759 	 false
31232 	 460 	 2759 	 false
31233 	 63 	 379 	 false
31234 	 63 	 379 	 false
31235 	 192 	 1154 	 false
31236 	 192 	 1154 	 false
31237 	 251 	 1507 	 false
31238 	 251 	 1507 	 false
31239 	 245 	 1472 	 false
31240 	 245 	 1472 	 false
31241 	 367 	 2203 	 false
31242 	 367 	 2203 	 false
31243 	 448 	 2686 	 false
31244 	 448 	 2686 	 false
31245 	 461 	 2769 	 false
31246 	 461 	 2769 	 false
31247 	 289 	 1736 	 false
31248 	 289 	 1736 	 false
31249 	 38 	 229 	 false
31250 	 38 	 229 	 false
31251 	 102 	 610 	 false
31252 	 102 	 610 	 false
31253 	 294 	 1763 	 false
31254 	 294 	 1763 	 false
31255 	 101 	 607 	 false
31256 	 101 	 607 	 false
31257 	 92 	 553 	 false
31258 	 92 	 553 	 false
31259 	 151 	 907 	 false
31260 	 151 	 907 	 false
31261 	 169 	 1014 	 false
31262 	 169 	 1016 	 false
31263 	 169 	 1016 	 false
31264 	 68 	 409 	 false
31265 	 68 	 409 	 false
31266 	 116 	 697 	 false
31267 	 116 	 697 	 false
31268 	 128 	 768 	 false
31269 	 128 	 768 	 false
31270 	 204 	 1225 	 false
31271 	 204 	 1225 	 false
31272 	 159 	 954 	 false
31273 	 123 	 740 	 false
31274 	 123 	 740 	 false
31275 	 317 	 1900 	 false
31276 	 317 	 1900 	 false
31277 	 597 	 3581 	 true
31278 	 597 	 3581 	 true
31279 	 152 	 913 	 false
31280 	 152 	 913 	 false
31281 	 189 	 1132 	 false
31282 	 189 	 1132 	 false
31283 	 384 	 2307 	 false
31284 	 384 	 2307 	 false
31285 	 73 	 439 	 false
31286 	 73 	 439 	 false
31287 	 146 	 877 	 false
31288 	 146 	 877 	 false
31289 	 238 	 1429 	 false
31290 	 238 	 1429 	 false
31291 	 359 	 2155 	 false
31292 	 278 	 1669 	 false
31293 	 272 	 1633 	 false
31294 	 272 	 1633 	 false
31295 	 115 	 691 	 false
31296 	 115 	 691 	 false
31297 	 147 	 883 	 false
31298 	 147 	 883 	 false
31299 	 171 	 1027 	 false
31300 	 171 	 1027 	 false
31301 	 301 	 1803 	 false
